Temperature	Time
22.09,1.21
22.09,1.81
22.09,2.41
22.1,3.02
22.09,3.62
22.09,4.23
22.09,4.83
22.1,5.43
22.1,6.04
22.09,6.64
22.11,7.25
22.15,7.85
22.22,8.45
22.31,9.06
22.42,9.66
22.53,10.27
22.64,10.87
22.75,11.47
22.85,12.08
22.94,12.68
23.04,13.28
23.13,13.89
23.21,14.49
23.3,15.1
23.38,15.7
23.46,16.3
23.54,16.91
23.62,17.51
23.7,18.12
23.78,18.72
23.85,19.32
23.93,19.93
24,20.53
24.07,21.14
24.14,21.74
24.21,22.34
24.28,22.95
24.35,23.55
24.42,24.16
24.49,24.76
24.55,25.36
24.62,25.97
24.68,26.57
24.75,27.18
24.81,27.78
24.87,28.38
24.94,28.99
25,29.59
25.06,30.2
25.12,30.8
25.18,31.4
25.24,32.01
25.3,32.61
25.36,33.22
25.42,33.82
25.48,34.42
25.53,35.03
25.59,35.63
25.64,36.24
25.7,36.84
25.75,37.44
25.8,38.05
25.85,38.65
25.91,39.26
25.96,39.86
26.01,40.46
26.06,41.07
26.11,41.67
26.16,42.28
26.21,42.88
26.26,43.48
26.3,44.09
26.35,44.69
26.4,45.3
26.45,45.9
26.49,46.5
26.54,47.11
26.59,47.71
26.63,48.32
26.67,48.92
26.72,49.52
26.76,50.13
26.8,50.73
26.85,51.34
26.89,51.94
26.93,52.54
26.97,53.15
27.01,53.75
27.05,54.36
27.09,54.96
27.13,55.56
27.17,56.17
27.21,56.77
27.25,57.38
27.29,57.98
27.33,58.58
27.37,59.19
27.4,59.79
27.44,60.4
27.47,61
27.51,61.6
27.55,62.21
27.59,62.81
27.62,63.42
27.65,64.02
27.69,64.62
27.72,65.23
27.76,65.83
27.79,66.44
27.82,67.04
27.85,67.64
27.88,68.25
27.91,68.85
27.94,69.45
27.97,70.06
28,70.66
28.03,71.27
28.06,71.87
28.09,72.47
28.12,73.08
28.15,73.68
28.18,74.29
28.21,74.89
28.24,75.5
28.27,76.1
28.3,76.7
28.33,77.31
28.36,77.91
28.39,78.51
28.42,79.12
28.45,79.72
28.48,80.33
28.5,80.93
28.53,81.53
28.55,82.14
28.58,82.74
28.61,83.35
28.63,83.95
28.66,84.55
28.68,85.16
28.71,85.76
28.73,86.37
28.76,86.97
28.78,87.57
28.81,88.18
28.83,88.78
28.86,89.39
28.88,89.99
28.91,90.59
28.94,91.2
28.96,91.8
28.98,92.41
29.01,93.01
29.04,93.61
29.06,94.22
29.08,94.82
29.11,95.43
29.13,96.03
29.15,96.63
29.18,97.24
29.2,97.84
29.22,98.45
29.23,99.05
29.25,99.65
29.27,100.26
29.29,100.86
29.31,101.47
29.33,102.07
29.35,102.67
29.36,103.28
29.38,103.88
29.4,104.49
29.42,105.09
29.44,105.69
