Temperature	Time
21.59,1.21
21.59,1.81
21.59,2.41
21.59,3.02
21.59,3.62
21.59,4.23
21.59,4.83
21.59,5.43
21.59,6.04
21.59,6.64
21.59,7.24
21.59,7.85
21.59,8.45
21.59,9.06
21.59,9.66
21.59,10.27
21.59,10.87
21.59,11.47
21.6,12.08
21.6,12.68
21.6,13.29
21.6,13.89
21.6,14.5
21.6,15.1
21.6,15.71
21.6,16.31
21.6,16.91
21.6,17.52
21.6,18.12
21.6,18.73
21.6,19.33
21.6,19.94
21.6,20.54
21.6,21.14
21.6,21.75
21.6,22.35
21.6,22.96
21.6,23.56
21.6,24.17
21.6,24.77
21.6,25.37
21.6,25.98
21.6,26.58
21.6,27.19
21.6,27.79
21.6,28.4
21.6,29
21.6,29.61
21.6,30.21
21.6,30.81
21.6,31.42
21.6,32.02
21.6,32.63
21.6,33.23
21.6,33.84
21.6,34.44
21.6,35.05
21.6,35.65
21.6,36.25
21.6,36.86
21.6,37.46
21.6,38.07
21.6,38.67
21.6,39.28
21.6,39.88
21.6,40.49
21.6,41.09
21.6,41.7
21.6,42.3
21.6,42.9
21.6,43.51
21.6,44.11
21.61,44.72
21.6,45.32
21.61,45.93
21.61,46.53
21.61,47.13
21.61,47.74
21.61,48.34
21.61,48.95
21.61,49.55
21.61,50.16
21.61,50.76
21.61,51.37
21.61,51.97
21.61,52.57
21.61,53.18
21.61,53.78
21.61,54.39
21.61,54.99
21.61,55.6
21.61,56.2
21.61,56.81
21.61,57.41
21.61,58.01
21.61,58.62
21.61,59.22
21.61,59.83
21.61,60.43
21.61,61.04
21.61,61.64
21.61,62.24
21.61,62.85
21.61,63.45
21.61,64.06
21.61,64.66
21.61,65.27
21.61,65.87
21.61,66.48
21.61,67.08
21.61,67.68
21.61,68.29
21.61,68.89
21.61,69.5
21.61,70.1
21.61,70.71
21.61,71.31
21.61,71.91
21.61,72.52
21.61,73.12
21.61,73.73
21.61,74.33
21.61,74.94
21.61,75.54
21.61,76.15
21.61,76.75
21.61,77.36
21.62,77.96
21.61,78.56
21.62,79.17
21.61,79.77
21.62,80.38
21.62,80.98
21.62,81.59
21.62,82.19
21.62,82.79
21.62,83.4
21.62,84
21.62,84.61
21.62,85.21
21.62,85.82
21.62,86.42
21.62,87.02
21.62,87.63
21.62,88.23
21.62,88.84
21.62,89.44
21.62,90.05
21.62,90.65
21.62,91.26
21.62,91.86
21.62,92.46
21.62,93.07
21.62,93.67
21.62,94.28
21.62,94.88
21.62,95.49
21.62,96.09
21.62,96.7
21.62,97.3
21.62,97.9
21.62,98.51
21.62,99.11
21.62,99.72
21.62,100.32
21.62,100.93
21.62,101.53
21.62,102.13
21.62,102.74
21.62,103.34
21.62,103.95
21.62,104.55
21.62,105.16
21.62,105.76
21.62,106.37
21.62,106.97
21.62,107.58
21.62,108.18
21.62,108.78
21.62,109.39
21.62,109.99
21.62,110.6
21.62,111.2
21.62,111.81
21.62,112.41
21.62,113.02
21.62,113.62
21.62,114.23
21.62,114.83
21.62,115.43
21.62,116.04
21.62,116.64
21.62,117.25
21.62,117.85
21.62,118.46
