Temperature	Time
21.17,1.21
21.17,1.81
21.17,2.41
21.17,3.02
21.17,3.62
21.17,4.23
21.17,4.83
21.17,5.43
21.17,6.04
21.17,6.64
21.17,7.24
21.17,7.85
21.17,8.45
21.17,9.06
21.17,9.66
21.17,10.26
21.17,10.87
21.17,11.47
21.17,12.08
21.17,12.68
21.17,13.28
21.17,13.89
21.17,14.49
21.17,15.1
21.17,15.7
21.17,16.3
21.17,16.91
21.17,17.51
21.17,18.11
21.17,18.72
21.17,19.32
21.19,19.93
21.24,20.53
21.32,21.14
21.42,21.74
21.55,22.34
21.69,22.95
21.84,23.55
22,24.16
22.17,24.76
22.34,25.36
22.51,25.97
22.68,26.57
22.86,27.17
23.03,27.78
23.2,28.38
23.38,28.99
23.55,29.59
23.72,30.19
23.89,30.8
24.05,31.4
24.22,32.01
24.38,32.61
24.54,33.22
24.7,33.82
24.86,34.42
25.02,35.03
25.18,35.63
25.33,36.24
25.48,36.84
25.63,37.44
25.77,38.05
25.92,38.65
26.06,39.26
26.2,39.86
26.34,40.46
26.48,41.07
26.61,41.67
26.74,42.28
26.87,42.88
27,43.48
27.13,44.09
27.26,44.69
27.39,45.29
27.51,45.9
27.64,46.5
27.76,47.11
27.88,47.71
28,48.31
28.11,48.92
28.23,49.52
28.34,50.13
28.43,50.73
28.5,51.34
28.56,51.94
28.6,52.54
28.64,53.15
28.66,53.75
28.67,54.36
28.69,54.96
28.69,55.56
28.7,56.17
28.71,56.77
28.71,57.38
28.71,57.98
28.72,58.58
28.72,59.19
28.72,59.79
28.72,60.4
28.72,61
28.72,61.6
28.72,62.21
28.73,62.81
28.73,63.42
28.73,64.02
28.74,64.62
28.74,65.23
28.74,65.83
28.74,66.43
28.75,67.04
28.75,67.64
28.76,68.25
28.76,68.85
28.77,69.45
28.77,70.06
28.75,70.66
28.71,71.27
28.67,71.87
28.62,72.48
28.56,73.08
28.5,73.69
28.44,74.29
28.37,74.89
28.3,75.5
28.23,76.1
28.16,76.71
28.09,77.31
28.03,77.92
27.95,78.52
27.88,79.13
27.81,79.73
27.71,80.33
27.6,80.94
27.47,81.54
27.35,82.15
27.22,82.75
27.09,83.36
26.95,83.96
26.82,84.57
26.69,85.17
26.57,85.77
26.45,86.38
26.32,86.98
26.21,87.59
26.09,88.19
25.98,88.8
25.87,89.4
25.76,90.01
25.65,90.61
25.55,91.21
25.45,91.82
25.35,92.43
25.26,93.03
25.16,93.63
25.07,94.24
24.98,94.84
24.9,95.45
24.81,96.05
24.74,96.66
24.65,97.26
24.58,97.86
24.51,98.47
24.44,99.07
24.37,99.68
24.3,100.28
24.23,100.89
24.17,101.49
24.11,102.1
24.05,102.7
23.99,103.31
23.93,103.91
23.88,104.51
23.82,105.12
23.77,105.72
23.71,106.33
23.67,106.93
23.62,107.54
23.57,108.14
23.52,108.75
23.47,109.35
23.42,109.96
23.38,110.56
23.33,111.16
23.29,111.77
23.25,112.37
23.21,112.98
23.17,113.58
23.13,114.19
23.09,114.79
23.07,115.4
23.1,116
23.21,116.61
23.38,117.21
23.6,117.81
23.87,118.42
24.16,119.02
24.47,119.63
24.8,120.23
25.14,120.84
25.49,121.44
25.83,122.05
26.16,122.65
26.5,123.25
26.82,123.86
27.14,124.46
27.46,125.07
27.76,125.67
28.06,126.28
28.35,126.88
28.62,127.49
28.89,128.09
29.14,128.7
29.36,129.3
29.57,129.91
29.77,130.51
29.95,131.12
30.12,131.72
30.28,132.32
30.43,132.93
30.57,133.53
30.71,134.14
30.82,134.74
30.93,135.35
31.02,135.95
31.1,136.55
31.17,137.16
31.24,137.76
31.3,138.37
31.36,138.97
31.41,139.58
31.45,140.18
31.5,140.79
31.53,141.39
31.56,142
31.58,142.6
31.6,143.21
31.62,143.81
31.63,144.41
31.65,145.02
31.66,145.62
31.67,146.23
31.68,146.83
31.69,147.44
31.7,148.04
31.71,148.65
31.71,149.25
31.71,149.86
31.72,150.46
31.72,151.06
31.73,151.67
31.74,152.27
31.74,152.88
31.74,153.48
31.75,154.09
31.75,154.69
31.76,155.3
31.76,155.9
31.76,156.51
31.77,157.11
31.77,157.71
31.77,158.32
31.77,158.92
31.77,159.53
31.78,160.13
31.78,160.74
31.78,161.34
31.78,161.95
31.78,162.55
31.79,163.15
31.78,163.76
31.79,164.36
31.79,164.97
31.79,165.57
31.8,166.18
31.8,166.78
31.79,167.39
31.79,167.99
31.79,168.6
31.79,169.2
31.79,169.8
31.79,170.41
31.79,171.01
31.79,171.62
31.79,172.22
31.79,172.83
31.8,173.43
31.8,174.04
31.8,174.64
31.81,175.25
31.81,175.85
31.82,176.45
31.82,177.06
31.83,177.66
31.84,178.27
31.84,178.87
31.85,179.48
31.85,180.08
31.86,180.69
31.86,181.29
31.87,181.9
31.87,182.5
31.87,183.1
31.88,183.71
