Temperature	Time
21.56,1.21
21.56,1.81
21.56,2.41
21.56,3.02
21.56,3.62
21.56,4.23
21.56,4.83
21.56,5.43
21.56,6.04
21.56,6.64
21.56,7.25
21.56,7.85
21.56,8.45
21.56,9.06
21.56,9.66
21.56,10.27
21.56,10.87
21.56,11.47
21.56,12.08
21.56,12.68
21.56,13.29
21.56,13.89
21.56,14.49
21.56,15.1
21.56,15.7
21.56,16.31
21.56,16.91
21.56,17.51
21.56,18.12
21.56,18.72
21.56,19.33
21.56,19.93
21.56,20.54
21.56,21.14
21.56,21.75
21.56,22.35
21.56,22.95
21.56,23.56
21.56,24.16
21.56,24.77
21.56,25.37
21.56,25.98
21.56,26.58
21.56,27.18
21.56,27.79
21.56,28.39
21.57,29
21.57,29.6
21.57,30.21
21.57,30.81
21.57,31.42
21.57,32.02
21.57,32.63
21.57,33.23
21.57,33.83
21.57,34.44
21.57,35.04
21.57,35.65
21.57,36.25
21.57,36.85
21.57,37.46
21.57,38.06
21.57,38.67
21.57,39.27
21.57,39.88
21.57,40.48
21.57,41.08
21.57,41.69
21.57,42.29
21.57,42.9
21.57,43.5
21.57,44.11
21.57,44.71
21.57,45.31
21.57,45.92
21.57,46.52
21.57,47.13
21.57,47.73
21.57,48.34
21.57,48.94
21.57,49.55
21.57,50.15
21.57,50.75
21.57,51.36
21.57,51.96
21.57,52.57
21.57,53.17
21.57,53.78
21.57,54.38
21.57,54.99
21.57,55.59
21.57,56.19
21.58,56.8
21.57,57.4
21.57,58.01
21.57,58.61
21.58,59.22
21.58,59.82
21.58,61.43
21.58,62.03
